TaskID,Input_1,Output1_1
467,13.88,63.68
467,14.280000000000001,63.975
467,14.35,63.14
467,14.85,64.32
467,14.950000000000001,64.67
467,15.08,65.9
467,15.3,65.025
467,15.35,65.36
467,15.700000000000001,64.525
467,15.85,64.245
467,15.950000000000001,64.27
467,16.05,65.35
467,16.26,65.51
467,16.3,65.125
467,16.97,64.295
467,17.01,65.03999999999999
467,17.04,65.62
467,17.2,64.83000000000001
467,17.29,67.09
467,17.91,67.79
467,18.88,68.95
471,12.18,66.41
471,12.26,67.11
471,12.68,68.4
471,13.200000000000001,64.71
471,13.25,65.09
471,13.97,65.5
471,14.01,64.385
471,14.18,65.05
471,14.35,64.63
471,14.950000000000001,75.92
471,15.01,67.09
471,15.08,69.41
471,15.18,67.53999999999999
471,15.23,71.06
471,16,66.245
471,16.1,66.03
471,16.19,66.86500000000001
471,16.23,65.85
471,16.330000000000002,66.82
471,16.94,66.88
471,17,65.845
471,17.09,66.52
471,17.240000000000002,66.08500000000001
473,12.51,72.86
473,12.57,72.23
473,12.68,71.32
473,12.82,71.44
473,12.9,71.11
473,13.47,69.71
473,13.51,69.43
473,13.540000000000001,70.25
473,13.6,68.7
473,13.91,66.605
473,14.47,68.39
473,14.51,69.43
473,14.56,67.5
473,14.77,64.75
473,14.790000000000001,65.18
473,14.89,65.33
473,14.91,64.97999999999999
473,14.96,65.74
473,15.47,64.63
473,15.6,67.29
473,15.620000000000001,66.51
473,15.77,66.38
473,15.91,68.205
473,16.48,68.46
473,16.56,67.86
473,16.71,68.92
473,16.9,70.045
481,12.85,67.83500000000001
481,13.22,69.1
481,13.83,66.85
481,13.91,66.34
481,14.16,66.78
481,14.200000000000001,66.12
481,14.25,68.07
481,14.870000000000001,64.33
481,14.950000000000001,62.915
481,14.98,63.57
481,15.1,64.825
481,15.16,64.6
481,15.19,63.474999999999994
481,15.25,63.61
481,15.81,66.945
481,15.84,66.85
481,15.9,66.52000000000001
481,16.12,66.66
481,16.81,68.2
481,16.86,62.83
481,16.98,63.08
481,17.28,68.84
486,12.4,75.07
486,13.4,68.92
486,13.97,68.16
486,14.07,66.38
486,14.280000000000001,64.89
486,14.38,65.7
486,14.46,64.4
486,14.82,65.205
486,14.97,64.68
486,15.07,63.96
486,15.16,65.12
486,15.46,63.13
486,15.74,64.74
486,15.99,63.870000000000005
486,16.06,62.875
486,16.12,62.32
486,16.16,63.31
486,16.41,62.07
486,16.45,62.46
486,16.740000000000002,63.22
486,16.97,63.875
486,16.98,65.13
486,17.080000000000002,62.41
486,17.16,62.41
486,17.23,62.55
486,17.330000000000002,63.15
486,17.41,61.43
486,17.47,63.24
486,18,62.34
486,18.04,63.96
486,18.1,62.3
486,19,65.04
488,13.08,67.515
488,13.75,65.47
488,13.81,66.235
488,13.82,66.01
488,14.06,65.28
488,14.15,63.260000000000005
488,14.21,63.4
488,14.73,64.305
488,14.81,64.24000000000001
488,14.88,63.85
488,15.05,63.515
488,15.15,62.445
488,15.21,62.55
488,15.780000000000001,63.91
488,15.84,63.45
488,15.88,64.03
491,13.3,71.97
491,14.18,65.52
491,14.290000000000001,68.13
491,14.43,69.27
491,15,67.15
491,15.02,68.53
491,15.06,68.41
491,15.120000000000001,65.8
491,15.16,64.75
491,15.18,64.81
491,15.31,64.36500000000001
491,15.35,64.62
491,15.43,64.26
491,16.04,64.43
491,16.06,65.03
491,16.12,63.675
491,16.29,64.77
491,16.35,66.42
491,16.44,63.3
491,17.02,65.06
491,17.04,67.04
491,17.07,64.26
491,17.19,64.48
491,17.28,64.84
491,17.35,64.68
491,17.38,65.05
491,17.44,65.24
494,13.05,72.7
494,13.44,72.79
494,13.49,71.99
494,14.05,70.02
494,14.18,72.07
494,14.24,69.78
494,14.49,67.965
494,15.120000000000001,67.79
494,15.200000000000001,67.53
494,15.42,66.41
494,16.080000000000002,68.08
494,16.16,67.17
494,16.25,66.56
494,16.41,67.05
494,16.5,66.435
494,17.19,71.6
499,11.97,67.06
499,12.450000000000001,66.81
499,12.97,65.78
499,13.14,63.295
499,13.19,62.06
499,13.43,62.730000000000004
499,13.58,61.29
499,14.08,61.41
499,14.1,61.435
499,14.14,60.504999999999995
499,14.24,60.66
499,14.27,59.89
499,14.58,59.705
499,15.13,60.095
499,15.23,59.91
499,15.27,59.68
499,15.3,59.87
499,15.48,60.23
499,16.15,60.21
499,16.23,59.37
499,16.29,59.4
499,16.52,60.01
499,16.59,58.89
499,17.07,58.51
499,17.150000000000002,59.96
499,17.28,58.08
499,17.53,59.14
499,17.6,58.305
499,18.07,59.685
499,18.12,58.885000000000005
499,18.2,59.07
499,18.28,58.55
499,18.47,59.125
499,18.6,58.64
500,14.77,70.36
500,15.73,68.03
500,16.59,66.69
500,16.73,65.545
500,16.78,66.29
500,16.8,67.82
500,17.38,63.91
500,17.47,64.255
500,17.53,67.2
500,17.68,63.875
500,17.78,65.48
500,17.82,65.47
500,18.22,64.34
500,18.38,64.07
500,18.47,63.82
500,18.51,65.35
500,18.56,64.9
500,18.78,64.84
501,12.89,72.87
501,13.85,66.89
501,13.91,65.45
501,13.93,66.28
501,13.99,66.21
501,14.52,65.43
501,14.63,64.065
501,14.77,64.97
501,14.9,65.24
501,14.92,69.61
501,14.99,64.43
501,15.5,65.08500000000001
501,15.8,63.864999999999995
501,15.9,63.394999999999996
501,16,63.78
501,16.34,64.55
501,16.59,62.63
501,16.68,62.45
501,16.8,62.94
501,16.94,64.12
501,17.51,63.935
501,17.63,63.69
501,17.650000000000002,65.82
501,17.93,65.545
505,12.200000000000001,73.14
505,13.22,71.14
505,13.26,70.49000000000001
505,13.290000000000001,69.57
505,13.870000000000001,68.9
505,13.91,66.67
505,13.93,66.65
505,13.96,66.32
505,14.01,67.15
505,14.1,70.32
505,14.24,66.91
505,14.33,66.43
505,14.790000000000001,68.17
505,14.94,68.18
505,14.98,68.76
505,15.25,68.78
505,15.33,68.29
508,12.36,82.7
508,14.120000000000001,68.02
508,14.3,69.47
508,14.33,69.41
508,14.950000000000001,68.52
508,15,65.66
508,15.08,66.82
508,15.27,67.36
508,15.950000000000001,68.49
508,16.06,67.97
508,16.1,65.53999999999999
508,16.98,67.25
508,17.02,66.81
508,17.38,67.17
508,17.96,66.93
508,18,69.25999999999999
508,19.28,69.17
511,13.780000000000001,68.57
511,13.86,68.31
511,14.47,66.005
511,14.57,65.58500000000001
511,14.61,64.61
511,14.780000000000001,64
511,14.86,64.37
511,15.43,64.53
511,15.450000000000001,64.97999999999999
511,15.530000000000001,63.25
511,15.58,64.7
511,15.780000000000001,64.015
511,15.85,65.09
511,16.54,63.39
511,16.76,66.23
511,16.78,65.89
511,17.52,64.08
511,17.71,63.51
511,17.72,67.98
516,12.6,72.36
516,13.65,68.215
516,13.77,70.26
516,13.81,70.12
516,14.48,67.85
516,14.71,65.745
516,14.81,65.905
516,14.82,70.13
516,15.38,68.06
516,15.5,67.34
516,15.540000000000001,66.53
516,15.55,67.23
516,15.73,66.84
516,15.8,65.42
516,15.82,72.24
516,16.48,66.79
516,16.51,67.38
516,16.82,69.28
517,10.06,85.21
517,10.120000000000001,85.97
517,11.06,76.74
517,11.16,78.72
517,12.09,69.4
517,12.15,71.52
517,12.19,70.72
517,13.09,68.78
517,13.17,64.91
517,13.82,65.815
517,13.9,65.69
517,13.94,65.35
517,14.21,65.3
517,14.26,64.56
517,14.68,64.48
517,17.16,62.58
518,11.44,80.26
518,11.71,76.14
518,12,76.46
518,12.42,70.92
518,13.67,64.51
518,13.73,65.39
518,13.83,66.06
518,13.93,65.52000000000001
518,14.63,65.13
518,14.72,63.35
518,14.76,63.08
518,14.93,62.81
518,15.43,62.4
518,15.68,62.61
518,15.76,63.27
518,15.93,62.495000000000005
520,12.36,73.99
520,14.120000000000001,62.185
520,14.23,61.7
520,14.3,62.675
520,14.33,61.78
520,14.42,61.480000000000004
520,14.93,61.7
520,14.99,60.985
520,15.02,61.035
520,15.08,61.254999999999995
520,15.16,60.06
520,15.27,60.19
520,15.42,59.68
520,15.94,60.5
520,16.04,60.17
520,16.080000000000002,60.1
520,16.12,60.45
520,16.19,59.6
520,16.25,58.64
520,16.44,58.985
520,16.94,60.425
520,16.98,59.16
520,17.05,59.769999999999996
520,17.11,59.16
520,17.17,59.38
520,17.3,57.2
520,17.38,58.73
520,17.96,59.215
520,18.1,59.52
520,18.32,60.7
523,13.17,67.89
523,13.27,67.86
523,13.48,67.67
523,13.58,67.62
523,13.61,66.84
523,14.01,67.345
523,14.17,67.43
523,14.26,65.68
523,14.61,64.69
523,15.18,64.06
523,15.34,63.64
523,15.610000000000001,63.08
523,16.18,64.81
523,16.22,64.66
523,16.28,62.995000000000005
523,16.34,65.51
523,16.48,63.27
523,16.490000000000002,66.31
523,16.53,65.08
523,16.61,64.14500000000001
523,17.2,63.71
523,17.240000000000002,63.95
523,17.53,64.18
523,17.56,64.96000000000001
523,17.6,66.77
545,11.69,67.7
545,12.75,64.8
545,13.34,64.965
545,13.55,64.19500000000001
545,13.81,64.04
545,14.41,63.075
545,14.59,62.38
545,14.76,62.39
545,14.81,60.36
545,15.16,61.73
545,15.41,61.26
545,15.51,60.400000000000006
545,15.58,59.34
545,15.620000000000001,59.75
545,15.68,61.51
545,15.82,59.099999999999994
545,16.330000000000002,59.790000000000006
545,16.37,60.325
545,16.41,67.15
545,16.52,61.71
545,16.65,59.71
545,16.72,59.7
545,16.79,59.61
545,17.23,60.65
545,17.37,60.565
545,17.44,59.864999999999995
545,17.54,58.17
545,17.57,58.4
545,17.71,58.97
545,18.240000000000002,60.42
545,18.46,59.985
545,18.56,60.48
545,19.36,61.745
548,12.120000000000001,72.97
548,13.08,73.16
548,13.23,68.75
548,13.31,67.73
548,13.92,65.8
548,13.98,64.81
548,14.040000000000001,64.565
548,14.09,63.47
548,14.290000000000001,63.644999999999996
548,14.33,64.145
548,14.39,63.49
548,14.96,65.31
548,15,66.09
548,15.05,63.495000000000005
548,15.280000000000001,63.09
548,15.44,63.55
548,15.98,63.85
548,15.99,64
548,16.05,62.485
548,16.28,62.44
548,16.44,61.72
548,16.93,63.34
548,16.990000000000002,62.1
548,17.07,63.84
548,17.11,62.27
548,17.38,61.85
553,13.24,70.06
553,13.280000000000001,71.12
553,14.14,68.32
553,14.280000000000001,68.87
553,14.950000000000001,66.25999999999999
553,15.16,64.78999999999999
553,15.24,64.3
553,15.280000000000001,63.855000000000004
553,15.38,63.01
553,15.790000000000001,64.28
553,16.04,63.315
553,16.17,62.29
553,16.31,63.43
553,16.39,62.6
553,16.9,62.76
553,17.02,62.39
553,17.12,62.49
553,17.150000000000002,61.82
553,17.31,63.084999999999994
553,17.39,61.43
558,10.3,80.43
558,11.24,76.095
558,12.19,71.24
558,12.200000000000001,69.84
558,12.33,76.06
558,13.290000000000001,69.265
558,13.31,69.935
558,13.94,69.11
558,14,65.805
558,14.08,66.39
558,14.33,66.61
558,15.040000000000001,65.14500000000001
558,15.07,65.83
558,15.280000000000001,64.33500000000001
558,15.38,66.48
558,15.950000000000001,64.09
558,16.03,62.980000000000004
558,16.07,63.04
558,16.26,62.515
558,16.3,62.925
558,16.38,61.730000000000004
561,14.07,73.07
561,14.15,70.89
561,14.76,69.79499999999999
561,14.84,69.01499999999999
561,14.88,69.08
561,15.07,69.005
561,15.15,69.86
561,15.72,68.7
561,15.8,68.08500000000001
561,15.89,67.74000000000001
561,16.06,68.565
561,16.12,68.49
561,16.740000000000002,67.28999999999999
561,16.81,66.96
561,16.87,68.26
561,16.91,66.695
561,17.16,67.78
561,18.06,67.35
561,19.77,68.64
561,19.82,70.14
561,19.96,70.285
565,13.66,65.055
565,13.84,66.83
565,13.870000000000001,64.65
565,13.91,66.29
565,13.96,66.79
565,14.56,64.65
565,14.620000000000001,63.17
565,14.64,62.84
565,14.81,62.75
565,14.91,63.385
565,14.96,63.07
565,15.5,64.615
565,15.52,64.245
565,15.58,63.295
565,15.64,63.57
565,15.700000000000001,63.23
565,15.83,62.495000000000005
565,15.91,63.195
565,16.54,64.67
565,16.59,63.290000000000006
565,16.61,62.83
565,16.830000000000002,62.14
565,16.92,61.715
565,16.990000000000002,61.6
565,17.52,64.905
565,17.53,62.09
565,17.59,63.01
565,17.830000000000002,63.6
565,17.92,62.879999999999995
565,18.490000000000002,63.27
565,18.53,63.72
565,18.650000000000002,60.75
565,18.82,61.400000000000006
565,18.86,61.57
565,18.92,61.175
565,19.47,62.965
565,19.51,62.415
565,19.57,61.834999999999994
565,19.650000000000002,60.94
565,19.830000000000002,60.815
565,19.86,62.349999999999994
565,19.900000000000002,60.595
568,10.07,85.33
568,11.05,77.735
568,11.68,73.8
568,11.82,72.24
568,12.120000000000001,71.47
568,12.14,69.22
568,12.72,68.09
568,12.76,68.96333333333334
568,12.93,67.69
568,14.27,65.69
568,14.89,67.25
568,14.98,66.99
568,15.02,66.27
568,15.25,66.705
568,15.33,66.38
568,15.9,67.02
569,13.870000000000001,67.64500000000001
569,14.02,66.44
569,14.31,66.75
569,14.370000000000001,65.55
569,14.450000000000001,65.65
569,15.1,64.85
569,15.35,63.19
569,15.450000000000001,63.55
569,15.530000000000001,62.42
569,15.96,63.23
569,16.12,63.45
569,16.23,63.63
569,16.44,63.739999999999995
569,16.55,63.05
569,16.96,64.18
569,17.09,64.77
570,10.040000000000001,96.23
570,12.05,80.56
570,12.13,78.36
570,13.05,74.65
570,13.120000000000001,73.98
570,13.41,73
570,14.040000000000001,72.71
570,14.09,70.82
570,14.16,70.5
570,14.22,71.66499999999999
570,14.370000000000001,72.03
570,14.41,70.64500000000001
570,14.450000000000001,71.62
570,15.08,73.76
570,15.18,69.575
570,15.22,73.85
570,15.43,71.73
570,16.04,73.47
570,16.330000000000002,70.71
570,16.41,70.66999999999999
570,16.8,71.42
570,17.1,71.78
570,17.19,71.19
570,17.29,71.19
570,17.5,72.58
572,13.73,65.22
572,14.86,64.5
572,15.21,65.21
572,15.370000000000001,63.795
572,15.52,63.46
572,15.540000000000001,64.2
572,15.71,63.56
572,15.790000000000001,65.075
572,15.83,64.7
572,16.31,63.79
572,16.44,64.11
572,16.54,63.9
572,16.56,63.59
572,16.580000000000002,63.24
572,16.69,63.78
572,16.79,63.19
572,16.88,62.79
572,17.3,64.43
572,17.400000000000002,62.91
572,17.46,63.31
572,17.57,63
572,18.42,64.38
572,18.44,62.55
572,18.55,62.24
572,18.8,62.86
572,19.53,64.76
572,19.76,63.18
572,19.82,63.385
573,12.21,74.71
573,14.18,64.525
573,14.24,64.25
573,14.26,65.68
573,14.32,64.51
573,14.83,66.85
573,14.93,63.980000000000004
573,15.14,63.59
573,15.280000000000001,65.495
573,15.32,63.78
573,15.83,65.17
573,15.93,66.3
573,16.27,64.96
573,16.34,64.88
573,16.830000000000002,64.39
573,16.88,65.22
573,16.98,66.21
573,17.02,64.37
573,17.18,66.21
573,17.23,68.58
573,17.27,64.7
573,17.73,69.06
573,19.900000000000002,67.13
575,12.950000000000001,67.56
575,13.33,69.39
575,13.52,66.9
575,13.61,65.73
575,13.82,64.93
575,13.92,63.945
575,14.01,65.09
575,14.36,64.13
575,14.52,64.515
575,14.61,65.19999999999999
575,14.71,65.82
575,14.96,64.955
575,15.01,63.96
575,15.530000000000001,64.19
575,15.57,64.46
575,15.65,65.08
575,15.860000000000001,64.235
575,15.96,65.99
575,16.59,65.215
575,17.66,63.64
575,17.87,64
576,13.15,68.91
576,13.3,69.66
576,13.65,68.98
576,14.15,68.39
576,14.32,66.62
576,14.61,65.54
576,14.65,66.63499999999999
576,14.68,65.52
576,15.540000000000001,65.92
576,15.610000000000001,64.93
576,15.66,65.28
576,15.68,65.71000000000001
576,16.27,68.12
576,16.39,64.94
576,16.48,65.16
576,16.66,64.49
576,17.25,65.72
576,17.35,66.73
576,17.56,65.49
576,17.66,66.04
577,11.91,71.36
577,13.44,67.64
577,13.82,67.57
577,14.700000000000001,63.1
577,14.96,63.739999999999995
577,15.040000000000001,65.09
577,15.57,64.27
577,15.68,63.44
577,15.780000000000001,64.54
577,15.97,64.76
577,16.05,63.97
577,16.55,63.16
577,16.64,63.1
577,16.85,63.98
577,16.990000000000002,63.605
577,17.05,63.11
577,17.39,63.4
577,17.55,63.21
577,17.95,64.34
577,17.990000000000002,64.61
577,18.6,65.87
577,18.73,67.03
580,12.19,75.49
580,13.16,66.175
580,13.84,67.56
580,13.93,65.84
580,13.97,68.965
580,14.13,65.86500000000001
580,14.18,64.015
580,14.89,63.54
580,14.93,61.735
580,15.08,61.63
580,15.16,61.09
580,15.24,61.085
580,15.27,60.485
580,15.89,60.47
580,15.93,60.004999999999995
580,16.06,62.21
580,16.12,62.01
580,16.16,60.595
580,16.240000000000002,60.125
580,16.28,60.14
581,12.64,71.63
581,13.39,70.96
581,13.56,68.38
581,13.64,69.64
581,14.21,68.35
581,14.31,68.71
581,14.35,71.25
581,14.39,67.91
581,14.52,68.38
581,14.620000000000001,68.86
581,14.65,68.45
581,15.4,69.12
581,15.58,69.89
581,15.65,68.08
581,16.23,71.28
581,16.3,70.44
581,16.34,70.55
581,16.48,73.39
581,16.61,72.57
581,16.65,70.62
581,17.09,74.82
581,17.11,73.8
589,10.44,89.94
589,11.39,80.79
589,11.57,83.29
589,12.370000000000001,70.87
589,13.22,68.41
589,13.530000000000001,67.91
589,13.620000000000001,66.83
589,14.27,65.87
589,14.35,65.65
589,14.52,65.63
589,14.620000000000001,66.6
589,15.27,66.295
589,15.35,64.04
589,15.48,64.845
589,15.540000000000001,64.97
589,15.6,64.4
589,16.29,64.44
589,16.31,64.145
589,16.35,64.07
589,16.5,63.8
589,16.65,64.38
590,12.030000000000001,69.04
590,13.06,66.99000000000001
590,13.58,63.915
590,13.71,64.23
590,13.83,64.71
590,13.96,64.29
590,14.69,65.025
590,14.81,65.24
590,14.84,64.41
590,14.9,62.89
590,14.94,63.08
590,15.1,63.885
590,15.16,62.8
590,15.48,62.16
590,15.67,61.91
590,15.76,61.3
590,15.84,61.07
590,15.88,60.835
590,15.94,60.88
590,15.98,60.76
590,16.1,61.47
590,16.13,61.480000000000004
590,16.18,61.08
590,16.51,61.78
590,16.76,61.27
590,16.86,61.480000000000004
590,16.93,60.6
590,16.97,60.25
590,17.11,62.05
590,17.18,60.95
590,17.68,62.08
590,17.78,61.06
590,17.85,62.26
590,17.92,60.01
590,17.93,59.87
590,18,60.86
590,18.11,61.95
590,18.84,62.675
590,18.92,60.71
590,19.81,63.46
598,11.21,79.09
598,11.84,78.36
598,13.38,72.4
598,13.870000000000001,68.21
598,14.01,67.57
598,14.200000000000001,66.91
598,14.34,65.24
598,14.39,66.555
598,14.870000000000001,66.66
598,15.01,66.08
598,15.1,65.21
598,15.33,66.6
598,16.04,66.91
598,16.12,69.98
598,16.16,67.92
598,16.39,71.14
598,17.1,67.6
600,14.73,63.11
600,15.08,64.65
600,15.24,63.405
600,15.39,61.849999999999994
600,15.66,62.71
600,15.700000000000001,61.685
600,15.77,61
600,16.18,61.56
600,16.31,60.795
600,16.43,61.125
600,16.56,61.49
600,16.66,62.980000000000004
600,16.7,62.16
600,16.75,60.415
600,17.18,64.7
600,17.330000000000002,62.02
600,17.44,61.46
600,17.52,61.05
600,17.77,60.585
600,18.17,60.265
600,18.42,59.28
600,18.490000000000002,59.82
600,18.580000000000002,60.06
607,11.32,77.95
607,12.25,69.64
607,13.33,66.64
607,14,66.39
607,14.040000000000001,63.55
607,14.120000000000001,62.5
607,14.27,63.13
607,14.35,62.629999999999995
607,14.42,63.97
607,14.450000000000001,62.9
607,15,63.03
607,15.120000000000001,61.385000000000005
607,15.27,62.93
607,15.35,62.55
607,15.42,62.97
607,15.450000000000001,62.82
608,10.66,73.94
608,12.870000000000001,62.525
608,12.93,63.18
608,13.44,61.695
608,13.46,60.65
608,13.58,60.86
608,13.620000000000001,61.415
608,13.71,60.17
608,13.75,60.45
608,13.89,60.095
608,13.93,60.49
608,14.25,61.055
608,14.44,60.08
608,14.540000000000001,61.19499999999999
608,14.71,60.05
608,14.75,60.225
608,14.790000000000001,59.35
608,14.870000000000001,59.22
608,15.280000000000001,59.86
608,15.44,59.215
608,15.530000000000001,59.88
608,15.610000000000001,58.11
608,15.700000000000001,57.85
608,15.74,57.67
608,15.790000000000001,57.845
608,15.85,59.05
608,15.91,58.04
608,15.97,57.345
608,16.45,59.16
608,16.55,59.36
608,16.62,57.79
608,16.7,57.34
608,16.78,57.47
608,16.92,57.92
608,17.45,58.650000000000006
608,17.490000000000002,58.43
608,17.59,58.285
608,17.67,57.5
608,17.7,57.845
610,13.42,71.12
610,14.3,65.54
610,14.44,63.32
610,14.67,69.66499999999999
610,14.69,64.22
610,15.26,65.76
610,15.32,62.965
610,15.36,64.45
610,15.44,63.45
610,15.610000000000001,65.89
610,15.67,64.89
610,15.74,65.53
610,16.32,63.21
610,16.39,63.29
610,16.43,63.28
610,16.66,63.93
611,14.06,67.33
611,14.24,66.65
611,14.450000000000001,64.29
611,14.56,67.16
611,14.61,67.85
611,15.08,64.765
611,15.21,64.59
611,15.33,63.87
611,15.58,61.94
611,15.6,61.95
611,15.68,63.71
611,16.19,62.61
611,16.31,61.92
611,16.4,62.32
611,16.6,61.86
611,16.68,61.79
611,17.27,63.2
611,17.34,63.57
611,19.32,62.525000000000006
611,19.36,61.28
611,19.400000000000002,61.91
612,13.540000000000001,66.72
612,13.69,67.175
612,13.84,65.44
612,13.98,65.85
612,14.11,64.69
612,14.16,64.08
612,14.22,63.74
612,14.63,64.15
612,14.76,63.67
612,14.88,63.42
612,14.9,64.09
612,15.01,63.32
612,15.11,63.65
612,15.200000000000001,63
612,15.780000000000001,62.795
612,15.860000000000001,62.765
612,15.88,63.43
612,15.9,63.46
612,16.11,63.295
612,16.15,62.555
612,16.22,63.07
612,16.62,62.49
612,16.76,63.22
612,16.87,63.01
612,17.23,61.65
612,17.72,63.89
612,17.740000000000002,62.87
612,17.85,63.58
612,17.95,63.08
612,18.080000000000002,63.52
612,18.14,63.43
612,18.22,63.53
617,11.71,74.43
617,13.51,70.53
617,13.59,69.92
617,13.620000000000001,69.89
617,13.93,68.56
617,14.51,67.87
617,14.66,68.25
617,14.85,66.37
617,14.93,67.67
617,15.56,66.33
617,15.64,65.91
617,15.85,67.72
617,15.950000000000001,70.57
617,16.56,68.05
617,16.6,68.82
617,16.94,69.12
621,10.540000000000001,75.94999999999999
621,11.620000000000001,70.03
621,12.25,67.41499999999999
621,13.44,65.505
621,13.52,63.510000000000005
621,13.59,65.14666666666666
621,13.71,63.76
621,13.85,63.41
621,14.48,64.50999999999999
621,14.52,65.41
621,14.57,65.475
621,14.67,66.01
621,14.75,64.62
621,14.82,65.08
621,14.85,65.98
621,15.4,64.56
621,15.51,64.48
621,15.67,64.205
621,15.74,63.265
621,15.82,62.87
623,11.83,77.39
623,12.790000000000001,72.44
623,13.63,68.19
623,13.71,67.28
623,13.92,68.5
623,14.01,69.47
623,15.01,66.15
623,15.67,66.15
623,15.74,66.9
623,15.91,68.6
623,16.87,68.93
623,16.93,71
623,17.89,69.05
623,17.97,68.74
623,18.62,65.53
623,18.7,65.46
627,10.18,76.17
627,11.18,69.95
627,11.200000000000001,68.4
627,11.31,69.09
627,11.39,68.54
627,11.47,68.82
627,11.69,69.49
627,12.290000000000001,69.88
627,12.370000000000001,66.14
627,12.52,67.4
627,12.69,64.48
627,13.36,63.24
627,13.44,63.519999999999996
627,13.63,62.33
627,13.73,63.81
627,13.780000000000001,61.43
627,14.17,62.68
627,14.280000000000001,62.78
627,14.39,62.27
627,14.4,61.1
627,14.5,61.65
627,14.55,61.71
627,14.65,62.155
627,14.790000000000001,61.53
627,15.280000000000001,61.400000000000006
627,15.34,61.25
627,15.39,62.44
627,15.49,61.05
627,15.59,61.305
627,15.81,61.43
627,16.28,61.635000000000005
627,16.330000000000002,61.12
627,16.34,60.92
627,16.37,61.23
627,16.41,62.32
627,16.490000000000002,59.35
627,16.62,61.425
627,16.68,60.95
627,16.72,60.755
627,16.81,60.18
629,14.15,65.97
629,14.23,66.005
629,14.31,68.47
629,14.38,67.855
629,14.96,67.68
629,15.05,67.07499999999999
629,15.09,67.89
629,15.13,66.72
629,15.280000000000001,68.33
629,15.38,67.735
629,16.07,68.42
629,16.13,66.14
629,16.3,66.15
629,16.38,68.58
629,17.01,66.78
629,17.05,65.72
629,17.3,66.31
629,17.39,68.49
629,17.990000000000002,65.98
629,18.06,65.82
629,18.39,66.24
629,19.25,67.235
631,11.38,76.17
631,12.38,69.59
631,14.01,63.72
631,14.05,62.02
631,14.08,61.474999999999994
631,14.22,61.11
631,14.41,64.22
631,14.450000000000001,63.89
631,14.52,61.7
631,15,62.73
631,15.02,62.39
631,15.14,62.379999999999995
631,15.22,61.61
631,15.33,63.055
631,15.41,62.43
631,15.44,63.515
631,15.52,61.25
636,14.25,68.58
636,14.55,67.85
636,14.69,67.84
636,14.82,67.82
636,14.870000000000001,69.34
636,15.32,68.47
636,15.48,67.99
636,15.58,68.37
636,15.69,69.34
636,15.82,69.56
636,15.860000000000001,69.19
636,16.32,66.81
636,16.490000000000002,67.81
636,16.7,67.64
636,16.82,68.97
636,17.59,67.37
636,17.78,67.05
636,17.86,67.29
636,18.45,66.54
636,18.56,65.14
636,18.64,66.33
636,18.66,65.82
636,18.84,65.33
636,18.85,66.765
636,19.43,64.85
636,19.52,64.41
636,19.580000000000002,65.04
636,19.73,64.25
636,19.830000000000002,63.885
637,13.3,73.06
637,14.26,68.7
637,14.34,70.47
637,15.09,69.86
637,15.26,67.98
637,15.34,68.24
637,16.06,68.5
637,16.16,69.22
637,16.28,67.38
637,16.35,68.07
637,17.04,66.93
637,17.1,67.02
637,17.12,67.78
637,17.27,67.56
637,18.17,68.17500000000001
637,19,68.07
637,19.04,67.04
637,19.07,69.06
637,19.25,69.2
637,19.35,70.25999999999999
651,12.98,83.76
651,13.98,81.72
651,14.61,80.17
651,14.75,79.61
651,14.780000000000001,77.78
651,14.97,81.36
651,15.63,77.4
651,15.74,76.03999999999999
651,15.8,75.28
651,16.05,75.63
651,16.72,78.72
651,16.76,75.29
651,17.740000000000002,76.68
651,17.98,76.69
651,17.990000000000002,76.4
651,18.73,76.85
651,18.98,76.07
651,19.73,75.12
651,19.94,81.2
656,14.33,67.76
656,14.67,68.51
656,14.96,66.91
656,15.07,67.02
656,15.120000000000001,66.545
656,15.25,64.815
656,15.38,64.44
656,15.94,66.14
656,16.04,66.18
656,16.07,65.59
656,16.28,65.75999999999999
656,16.95,65.39
656,17.07,64.2
656,17.28,65.69999999999999
656,17.91,63.9
656,18.03,63.120000000000005
656,18.240000000000002,63.735
656,18.34,63.05
663,14.3,67.77
663,15.370000000000001,66.05
663,15.43,65.72
663,15.450000000000001,65.14
663,16.04,65.075
663,16.16,66.64
663,16.25,66.54
663,16.43,64.76
663,16.45,65.73
663,17.02,64.49
663,17.12,64.53
663,17.330000000000002,64.86
663,17.42,63.755
663,17.46,63.51
663,17.86,64.72
663,18.02,63.615
664,12.01,68.4
664,13.01,63.39
664,13.58,60.225
664,13.76,61.475
664,13.8,61.215
664,13.89,59.995000000000005
664,13.93,59.91
664,14.030000000000001,61.08
664,14.43,61.42
664,14.68,59.7
664,14.88,59.78
664,15.07,61.085
664,15.58,62.25
664,15.77,61.32
664,15.84,60.03
664,15.92,60.67
664,16.06,60.96
664,16.59,62.125
664,16.73,62.22
664,17.02,62.815
671,12.47,76.17
671,13.18,70.395
671,13.31,69.47
671,13.47,68.13499999999999
671,13.51,69.91
671,14.16,64.265
671,14.27,62.94
671,14.47,65.48
671,14.540000000000001,65.75
671,14.58,64.14
671,15.15,63.45
671,15.23,64.56
671,15.27,63.44
671,15.5,63.31
671,15.58,63
671,15.63,61.36
675,11.39,71.43
675,13.18,63.41
675,13.370000000000001,63.37
